Policy Number,Insured Amount,Start Date,End Date,Latitude,Longitude,Country,ISO3
4838,4091,01/10/2016,15/02/2017,57.46996625,42.12997595,Russia,RUS
4839,59,11/01/2017,01/07/2017,56.49434104,43.59438269,Russia,RUS
4840,3371,11/06/2017,22/09/2017,55.39998924,43.80000321,Russia,RUS
4841,3435,30/06/2017,04/12/2017,56.2574046,34.32745479,Russia,RUS
4842,1873,01/04/2017,08/09/2017,57.58303428,34.56309932,Russia,RUS
4843,3647,08/07/2017,02/02/2018,57.52435569,38.33000118,Russia,RUS
4844,3214,16/01/2017,13/08/2017,52.58000633,38.50001664,Russia,RUS
4845,3213,12/07/2017,27/06/2018,55.82001528,38.97998734,Russia,RUS
4846,2304,24/12/2016,03/06/2017,56.34305829,36.69873124,Russia,RUS
4847,348,29/03/2017,28/07/2017,56.33000999,38.17001094,Russia,RUS
4848,4130,18/08/2016,08/07/2017,55.07998293,38.78496049,Russia,RUS
4849,2005,18/02/2017,13/07/2017,47.13682436,39.74485022,Russia,RUS
4850,3147,27/10/2016,04/07/2017,47.22999697,38.91999101,Russia,RUS
4851,101,28/08/2016,12/11/2016,47.41995953,40.08002356,Russia,RUS
4852,4998,09/11/2016,16/09/2017,48.33176434,40.25179602,Russia,RUS
4853,1547,24/05/2017,17/03/2018,47.76998985,39.91998165,Russia,RUS
4854,2613,07/08/2016,29/03/2017,54.5143327,37.09436601,Russia,RUS
4855,1993,16/08/2016,15/06/2017,54.09001752,38.21998205,Russia,RUS
4856,535,17/05/2017,22/01/2018,54.01433738,37.5142887,Russia,RUS
4857,4363,09/02/2017,14/01/2018,50.01610598,45.42610551,Russia,RUS
4858,3461,26/11/2016,09/10/2017,50.4143504,36.89437821,Russia,RUS
4859,2791,19/06/2017,08/10/2017,51.27434959,37.38432247,Russia,RUS
4860,4572,27/05/2017,15/12/2017,44.46871848,39.72872717,Russia,RUS
4861,1579,17/06/2017,20/05/2018,45.44708254,40.58211177,Russia,RUS
4862,2913,09/02/2017,04/02/2018,54.06433433,44.92437903,Russia,RUS
4863,3742,15/12/2016,16/03/2017,52.65739178,42.71743363,Russia,RUS
4864,254,03/07/2017,10/02/2018,52.8999868,40.49999792,Russia,RUS
4865,3878,26/07/2016,09/03/2017,51.36871075,42.08873816,Russia,RUS
4866,1654,19/06/2017,09/05/2018,54.4599691,53.45998205,Russia,RUS
4867,2491,14/03/2017,15/12/2017,54.36850181,60.80852576,Russia,RUS
4868,3684,20/05/2017,17/08/2017,54.94588259,58.79588375,Russia,RUS
4869,1423,05/05/2017,26/12/2017,56.06627932,60.23130001,Russia,RUS
4870,3590,29/09/2016,19/01/2017,67.60828798,64.12325883,Russia,RUS
4871,2761,01/03/2017,28/12/2017,58.55437034,50.04437659,Russia,RUS
4872,1066,27/07/2016,18/04/2017,59.79478558,60.48477291,Russia,RUS
4873,192,10/01/2017,06/07/2017,57.02304262,61.45804683,Russia,RUS
4874,4999,17/06/2017,21/10/2017,57.84650657,61.69152095,Russia,RUS
4875,1773,13/05/2017,30/04/2018,58.35151451,60.0515177,Russia,RUS
4876,2462,08/08/2016,01/06/2017,60.15652061,59.96154903,Russia,RUS
4877,3453,21/07/2017,28/03/2018,51.20001304,58.33002071,Russia,RUS
4878,2829,28/11/2016,01/10/2017,53.66301516,52.43301632,Russia,RUS
4879,3484,17/04/2017,25/12/2017,52.97432334,49.72434444,Russia,RUS
4880,319,06/03/2017,13/11/2017,53.16999615,48.47997595,Russia,RUS
4881,4727,28/03/2017,15/07/2017,53.11999921,49.91993974,Russia,RUS
4882,1048,10/02/2017,12/06/2017,55.69999676,52.31994828,Russia,RUS
4883,834,22/12/2016,17/11/2017,55.84055666,48.65500403,Russia,RUS
4884,3702,19/05/2017,13/03/2018,54.59869448,52.44872595,Russia,RUS
4885,1555,05/07/2017,12/06/2018,54.55433026,52.79428625,Russia,RUS
4886,386,19/07/2017,22/01/2018,61.07765301,72.70268347,Russia,RUS
4887,3378,05/07/2017,28/02/2018,54.66000856,86.16997514,Russia,RUS
4888,1895,02/09/2016,16/08/2017,56.08002525,86.04000891,Russia,RUS
4889,3208,29/09/2016,04/07/2017,54.00002301,86.64002397,Russia,RUS
4890,3886,12/02/2017,17/12/2017,53.23327395,87.31667517,Russia,RUS
4891,4441,29/07/2016,19/06/2017,53.8313253,91.22268998,Russia,RUS
4892,3285,23/06/2017,23/12/2017,52.66901898,90.09536861,Russia,RUS
4893,1988,06/04/2017,06/08/2017,54.65093935,83.28653357,Russia,RUS
4894,1025,05/10/2016,04/09/2017,55.23767356,84.37768144,Russia,RUS
4895,2453,19/09/2016,20/12/2016,54.35922589,77.27418738,Russia,RUS
4896,397,13/09/2016,06/06/2017,55.96197044,94.70278764,Russia,RUS
4897,1025,02/06/2017,22/11/2017,56.21647687,89.51840124,Russia,RUS
4898,509,11/04/2017,01/08/2017,51.87056643,116.0306331,Russia,RUS
4899,4853,07/05/2017,24/10/2017,50.53059654,116.3006425,Russia,RUS
4900,1416,06/08/2016,20/06/2017,51.28269533,108.8326745,Russia,RUS
4901,831,23/09/2016,07/06/2017,44.16230308,133.2823449,Russia,RUS
4902,2311,13/10/2016,22/03/2017,43.13487225,133.1349121,Russia,RUS
4903,3878,11/01/2017,27/04/2017,45.92728579,133.7223181,Russia,RUS
4904,1940,01/07/2017,30/05/2018,74.89830813,142.1050105,Russia,RUS
4905,1401,11/05/2017,25/07/2017,73.48330406,113.6300044,Russia,RUS
4906,4693,19/07/2017,22/06/2018,68.51663047,107.7999727,Russia,RUS
4907,2083,11/06/2017,24/03/2018,48.99999229,131.083306,Russia,RUS
4908,3237,14/08/2016,03/12/2016,49.08732546,140.2424886,Russia,RUS
4909,304,01/06/2017,02/09/2017,61.63327801,147.9166971,Russia,RUS
4910,4683,21/12/2016,24/09/2017,49.08334637,142.0333353,Russia,RUS
4911,4856,16/12/2016,06/06/2017,47.04732078,142.0623775,Russia,RUS
4912,2221,05/01/2017,08/11/2017,59.669987,56.74996212,Russia,RUS
4913,1365,22/10/2016,07/01/2017,59.06436505,57.6343009,Russia,RUS
4914,2440,01/08/2016,28/04/2017,60.5815851,169.0499808,Russia,RUS
4915,3987,21/05/2017,09/01/2018,0,0,Russia,RUS
4916,520,02/10/2016,28/02/2017,56.49260988,84.90359249,Russia,RUS
4917,192,27/03/2017,02/01/2018,56.99312197,86.16268876,Russia,RUS
4918,728,25/04/2017,04/08/2017,60.73315208,77.57768306,Russia,RUS
4919,2072,07/12/2016,30/08/2017,44.29040895,42.06000606,Russia,RUS
4920,436,07/07/2017,05/10/2017,43.05038129,44.66997595,Russia,RUS
4921,2346,24/02/2017,30/08/2017,45.10472618,43.43439245,Russia,RUS
4922,2310,27/06/2017,02/10/2017,44.40910972,43.87870642,Russia,RUS
4923,611,31/03/2017,18/02/2018,66.4170687,173.333337,Russia,RUS
4924,3094,23/10/2016,25/08/2017,63.0654645,179.3066674,Russia,RUS
4925,1763,11/07/2017,24/02/2018,68.0504057,166.3332991,Russia,RUS
4926,4956,19/12/2016,10/03/2017,68.93371096,-179.4999844,Russia,RUS
4927,470,14/12/2016,15/10/2017,66.32213166,-179.1837225,Russia,RUS
4928,642,06/06/2017,21/08/2017,55.07176638,21.88196122,Russia,RUS
4929,1064,20/11/2016,12/04/2017,69.41257062,30.21881669,Russia,RUS
4930,4128,21/09/2016,25/05/2017,67.92912111,32.8287349,Russia,RUS
4931,1877,04/06/2017,13/05/2018,67.60908897,33.66873531,Russia,RUS
4932,4361,20/04/2017,17/08/2017,58.39781659,33.89740352,Russia,RUS
4933,1151,17/01/2017,20/12/2017,57.99476625,31.35435461,Russia,RUS
4934,3377,04/07/2017,28/06/2018,59.92909263,32.33873897,Russia,RUS
4935,2965,11/03/2017,09/09/2017,59.64484641,33.51437781,Russia,RUS
4936,2408,02/09/2016,09/03/2017,61.10132082,28.9176558,Russia,RUS
4937,2745,04/03/2017,10/08/2017,59.5706649,30.13334387,Russia,RUS
4938,414,06/02/2017,31/10/2017,58.7363489,29.83899491,Russia,RUS
4939,3656,09/05/2017,01/10/2017,52.7652405,32.24484289,Russia,RUS
4940,2171,14/02/2017,06/10/2017,53.95090456,32.86041256,Russia,RUS
4941,296,09/09/2016,26/05/2017,55.1464905,33.21610144,Russia,RUS
4942,4939,22/01/2017,26/04/2017,55.21219708,34.29179805,Russia,RUS
4943,3819,03/03/2017,07/12/2017,63.75477643,34.32430253,Russia,RUS
4944,2603,13/09/2016,05/04/2017,57.21912884,41.92874792,Russia,RUS
4945,838,09/11/2016,23/06/2017,58.37975568,45.50935624,Russia,RUS
4946,2061,16/02/2017,09/12/2017,58.48468467,41.52437984,Russia,RUS
4947,4985,31/01/2017,22/01/2018,56.25037661,43.46002397,Russia,RUS
4948,2604,24/03/2017,14/11/2017,55.32472251,42.16439245,Russia,RUS
4949,1824,28/12/2016,13/09/2017,56.86912437,37.34437659,Russia,RUS
4950,1015,02/11/2016,24/07/2017,57.76472862,36.68999792,Russia,RUS
4951,2950,03/12/2016,18/06/2017,56.22350486,32.77307939,Russia,RUS
4952,1127,09/08/2016,22/07/2017,57.87216392,34.05176103,Russia,RUS
4953,235,16/08/2016,18/02/2017,57.02906293,34.97873287,Russia,RUS
4954,59,04/11/2016,30/08/2017,59.46477989,40.11438839,Russia,RUS
4955,1694,24/09/2016,13/03/2017,59.14043276,37.90997514,Russia,RUS
4956,4173,18/11/2016,16/08/2017,58.05034426,38.81999711,Russia,RUS
4957,1337,11/12/2016,30/05/2017,57.18915651,39.40430253,Russia,RUS
4958,2283,24/06/2017,26/12/2017,54.52037884,36.27002356,Russia,RUS
4959,3132,01/03/2017,26/06/2017,54.08518577,34.30482051,Russia,RUS
4960,1541,05/04/2017,21/01/2018,55.08044802,36.62002803,Russia,RUS
4961,1570,07/09/2016,27/03/2017,51.6947632,35.27437374,Russia,RUS
4962,3946,22/05/2017,02/11/2017,52.3547746,35.40439164,Russia,RUS
4963,1621,30/03/2017,24/03/2018,52.49476605,39.9343477,Russia,RUS
4964,579,02/02/2017,31/12/2017,55.38479637,39.02939001,Russia,RUS
4965,3374,31/03/2017,18/06/2017,55.38042971,37.52994665,Russia,RUS
4966,2442,09/09/2016,26/08/2017,56.18069094,36.98088456,Russia,RUS
4967,1559,06/02/2017,06/07/2017,55.87042564,38.48001786,Russia,RUS
4968,4343,07/08/2016,05/04/2017,54.93037966,37.43000443,Russia,RUS
4969,606,27/05/2017,18/01/2018,52.42479616,37.60436072,Russia,RUS
4970,2638,11/09/2016,24/06/2017,53.26474489,36.54716426,Russia,RUS
4971,1051,20/11/2016,19/03/2017,46.4775106,41.5420015,Russia,RUS
4972,4463,08/05/2017,04/05/2018,48.18650189,40.78613033,Russia,RUS
4973,2179,11/12/2016,04/11/2017,47.72038047,40.2700378,Russia,RUS
4974,2102,05/06/2017,23/05/2018,48.93785138,40.39742021,Russia,RUS
4975,3542,04/09/2016,17/07/2017,53.14911888,38.12153845,Russia,RUS
4976,551,06/09/2016,21/08/2017,53.77468793,38.11435543,Russia,RUS
4977,4989,26/12/2016,02/10/2017,50.08039146,45.40000891,Russia,RUS
4978,1950,03/08/2016,08/04/2017,50.04773195,46.87733476,Russia,RUS
4979,1921,10/08/2016,04/03/2017,49.77219322,43.65179521,Russia,RUS
4980,3021,13/12/2016,27/04/2017,48.79481101,44.77436234,Russia,RUS
4981,2217,30/08/2016,08/06/2017,50.06785992,43.21745479,Russia,RUS
4982,4553,19/12/2016,28/04/2017,50.77344993,42.00305863,Russia,RUS
4983,1261,28/12/2016,10/07/2017,51.30042035,37.83995357,Russia,RUS
4984,3332,26/07/2016,15/11/2016,50.65348309,38.69307979,Russia,RUS
4985,252,16/01/2017,24/06/2017,50.20909161,38.09869747,Russia,RUS
4986,307,21/08/2016,20/11/2016,44.11476076,39.06437496,Russia,RUS
4987,1990,20/01/2017,24/06/2017,44.57475852,38.06438432,Russia,RUS
4988,483,28/02/2017,01/09/2017,44.6347807,40.74427242,Russia,RUS
4989,1233,11/03/2017,30/05/2017,45.00039146,41.13003699,Russia,RUS
4990,1671,17/04/2017,11/10/2017,45.62474611,38.94438228,Russia,RUS
4991,1933,05/06/2017,20/04/2018,45.85310427,40.13774613,Russia,RUS
4992,730,21/01/2017,19/11/2017,46.69878908,38.26339026,Russia,RUS
4993,1603,02/10/2016,15/05/2017,54.17037437,45.18002234,Russia,RUS
4994,2760,17/05/2017,14/01/2018,53.19472333,44.04438106,Russia,RUS
4995,3556,04/09/2016,02/01/2017,53.12041262,46.59998734,Russia,RUS
4996,904,10/09/2016,20/05/2017,52.46218406,44.22178625,Russia,RUS
4997,785,04/05/2017,27/10/2017,54.9434538,41.39307003,Russia,RUS
4998,3772,23/03/2017,13/11/2017,54.34914899,41.90869747,Russia,RUS
4999,97,03/08/2016,30/12/2016,52.59473411,41.50438106,Russia,RUS
5000,3758,16/11/2016,16/09/2017,53.4547333,41.80436275,Russia,RUS
5001,3059,03/09/2016,30/06/2017,56.36036989,41.33002478,Russia,RUS
5002,3054,17/08/2016,27/12/2016,55.57041811,42.04000728,Russia,RUS
5003,4444,04/11/2016,08/04/2017,54.06738324,54.92692094,Russia,RUS
5004,4288,28/04/2017,03/10/2017,52.70911989,58.63873572,Russia,RUS
5005,2364,08/08/2016,29/11/2016,52.7747748,55.7843363,Russia,RUS
5006,2187,10/12/2016,18/11/2017,53.37034568,55.92996049,Russia,RUS
5007,2986,01/04/2017,17/09/2017,54.12913658,54.11870154,Russia,RUS
5008,3631,19/01/2017,20/11/2017,54.6047923,53.69433467,Russia,RUS
5009,4266,25/07/2016,04/07/2017,56.08351341,54.26308549,Russia,RUS
5010,4450,04/08/2016,21/04/2017,54.10564964,61.57023637,Russia,RUS
5011,4293,27/06/2017,25/04/2018,54.74886619,61.29350907,Russia,RUS
5012,4026,22/10/2016,15/07/2017,53.04739382,60.6819185,Russia,RUS
5013,2106,01/05/2017,23/01/2018,54.99799827,57.27261755,Russia,RUS
5014,4067,14/07/2017,05/10/2017,54.99541445,60.0949259,Russia,RUS
5015,3671,19/05/2017,27/03/2018,55.69999676,60.5595487,Russia,RUS
5016,2730,09/06/2017,14/09/2017,54.90867556,64.43326575,Russia,RUS
5017,2663,24/12/2016,03/06/2017,56.08366844,63.6332629,Russia,RUS
5018,3699,12/02/2017,24/06/2017,69.73014813,60.06355831,Russia,RUS
5019,3878,30/06/2017,26/06/2018,68.80787884,49.30416337,Russia,RUS
5020,3307,28/07/2016,22/07/2017,68.35038739,77.13331742,Russia,RUS
5021,3356,28/06/2017,02/04/2018,67.75039817,77.51996049,Russia,RUS
5022,1148,29/06/2017,12/09/2017,63.59476035,53.89432247,Russia,RUS
5023,722,29/10/2016,17/08/2017,57.57846092,48.9580863,Russia,RUS
5024,4049,31/07/2016,03/07/2017,58.71849469,50.18803707,Russia,RUS
5025,1958,26/08/2016,27/02/2017,59.31383303,52.24517248,Russia,RUS
5026,2822,23/09/2016,30/03/2017,58.6589376,52.1591829,Russia,RUS
5027,3840,04/01/2017,04/01/2018,58.30412722,48.31373287,Russia,RUS
5028,4631,30/06/2017,06/10/2017,56.63539187,47.87494828,Russia,RUS
5029,1059,07/07/2017,22/04/2018,56.42046958,61.9350203,Russia,RUS
5030,4156,12/05/2017,19/04/2018,56.44341392,60.18804683,Russia,RUS
5031,1134,27/09/2016,08/08/2017,58.05365155,65.25827999,Russia,RUS
5032,289,29/08/2016,11/06/2017,57.36519228,61.86975297,Russia,RUS
5033,131,07/03/2017,06/11/2017,57.49024925,60.21476355,Russia,RUS
5034,4748,02/02/2017,11/09/2017,58.05018923,60.54978186,Russia,RUS
5035,4400,08/05/2017,22/01/2018,58.64364138,59.7982515,Russia,RUS
5036,2394,20/04/2017,28/11/2017,59.76016237,60.00981482,Russia,RUS
5037,2723,22/05/2017,14/02/2018,60.69364545,60.41325273,Russia,RUS
5038,4148,05/02/2017,13/05/2017,56.59911501,57.7586344,Russia,RUS
5039,1282,15/10/2016,17/03/2017,56.47914817,53.79872107,Russia,RUS
5040,512,18/01/2017,26/08/2017,56.4547569,52.18434932,Russia,RUS
5041,4935,01/07/2017,11/02/2018,57.03040651,53.99002722,Russia,RUS
5042,2002,15/07/2017,09/07/2018,58.12320803,52.62876664,Russia,RUS
5043,1606,16/07/2017,04/11/2017,55.50912986,47.46866817,Russia,RUS
5044,1553,30/12/2016,20/04/2017,55.4848161,46.42439083,Russia,RUS
5045,3157,13/07/2017,25/01/2018,54.8503587,46.59998734,Russia,RUS
5046,4297,05/05/2017,15/04/2018,51.1602997,54.99988806,Russia,RUS
5047,4129,12/11/2016,01/03/2017,50.75458803,59.54002437,Russia,RUS
5048,4051,13/02/2017,17/08/2017,51.41912111,57.57874874,Russia,RUS
5049,943,02/07/2017,19/04/2018,51.47472495,58.45430253,Russia,RUS
5050,356,23/11/2016,15/11/2017,52.78211285,52.26176062,Russia,RUS
5051,822,24/11/2016,17/02/2017,53.37781293,51.34739783,Russia,RUS
5052,3483,05/01/2017,10/06/2017,53.48039064,49.53004106,Russia,RUS
5053,286,29/01/2017,18/05/2017,51.50040814,46.12001664,Russia,RUS
5054,2471,18/10/2016,16/10/2017,52.01476951,48.79437537,Russia,RUS
5055,3794,16/04/2017,29/08/2017,52.03471661,47.37430701,Russia,RUS
5056,4140,24/06/2017,24/09/2017,51.87645754,44.99610592,Russia,RUS
5057,1596,20/11/2016,28/08/2017,51.55350568,43.16309119,Russia,RUS
5058,835,22/10/2016,15/02/2017,54.90040733,52.31994828,Russia,RUS
5059,2895,06/12/2016,09/06/2017,55.36477175,50.64067094,Russia,RUS
5060,3529,23/11/2016,18/10/2017,55.64043968,51.82003048,Russia,RUS
5061,2174,23/07/2016,02/07/2017,54.25042116,49.56001339,Russia,RUS
5062,2924,05/11/2016,02/09/2017,62.96699506,65.08593909,Russia,RUS
5063,2493,04/09/2016,04/05/2017,64.25045677,60.97001461,Russia,RUS
5064,2816,12/05/2017,28/08/2017,60.14013918,64.75479651,Russia,RUS
5065,3462,24/11/2016,03/10/2017,61.10119163,80.25136999,Russia,RUS
5066,3346,26/06/2017,30/10/2017,62.04462242,74.49409867,Russia,RUS
5067,4280,26/06/2017,25/11/2017,61.06075482,76.0953446,Russia,RUS
5068,3898,18/04/2017,21/12/2017,54.16047833,74.82002193,Russia,RUS
5069,3986,29/06/2017,15/02/2018,55.04866701,74.56825435,Russia,RUS
5070,2478,04/12/2016,08/07/2017,55.56695579,71.35000118,Russia,RUS
5071,3348,13/09/2016,28/11/2016,54.92870017,71.26824906,Russia,RUS
5072,560,30/04/2017,22/04/2018,56.15022768,69.44980709,Russia,RUS
5073,1192,28/10/2016,22/04/2017,56.3819448,68.37147497,Russia,RUS
5074,4790,08/06/2017,15/04/2018,56.67363243,66.29826819,Russia,RUS
5075,4994,05/09/2016,29/12/2016,52.53406598,85.18000972,Russia,RUS
5076,3989,24/05/2017,06/01/2018,51.15709576,82.19502397,Russia,RUS
5077,306,14/02/2017,10/08/2017,52.49176882,82.77767574,Russia,RUS
5078,788,04/02/2017,27/09/2017,53.39925865,83.95884395,Russia,RUS
5079,4127,07/11/2016,16/10/2017,53.7936015,81.33879716,Russia,RUS
5080,1319,01/09/2016,02/02/2017,50.98808799,81.48767696,Russia,RUS
5081,1801,26/12/2016,23/12/2017,52.58266766,78.94726355,Russia,RUS
5082,4171,27/01/2017,16/06/2017,53.00494163,78.6695544,Russia,RUS
5083,1880,08/06/2017,05/10/2017,52.79175051,87.86770097,Russia,RUS
5084,2485,19/03/2017,28/06/2017,54.29814435,85.93768957,Russia,RUS
5085,821,15/11/2016,07/11/2017,55.72575747,84.88540238,Russia,RUS
5086,262,04/01/2017,04/12/2017,55.28017743,85.61083614,Russia,RUS
5087,4794,29/04/2017,17/08/2017,56.21076662,87.76036902,Russia,RUS
5088,179,26/11/2016,08/09/2017,54.49144004,89.95305172,Russia,RUS
5089,3238,01/11/2016,17/02/2017,54.23362632,83.36880245,Russia,RUS
5090,3599,30/12/2016,18/06/2017,55.19594484,80.28113562,Russia,RUS
5091,1105,01/10/2016,27/01/2017,54.99804995,82.70765417,Russia,RUS
5092,2456,25/02/2017,12/12/2017,53.72730064,78.02189368,Russia,RUS
5093,4028,25/10/2016,26/04/2017,55.35727867,78.35189937,Russia,RUS
5094,1255,19/04/2017,26/07/2017,55.22193809,75.96651526,Russia,RUS
5095,4320,08/11/2016,23/03/2017,42.87473309,47.62436926,Russia,RUS
5096,1861,09/10/2016,13/09/2017,42.05780621,48.27740434,Russia,RUS
5097,832,30/03/2017,13/11/2017,42.8334953,47.11303096,Russia,RUS
5098,4531,02/08/2016,09/11/2016,68.48373842,102.1666215,Russia,RUS
5099,2178,28/07/2016,14/05/2017,55.90039797,107.7833329,Russia,RUS
5100,1883,08/01/2017,01/08/2017,57.78573509,108.1119433,Russia,RUS
5101,1104,19/02/2017,01/07/2017,56.57624819,104.1226778,Russia,RUS
5102,2182,20/01/2017,22/11/2017,56.09309938,101.2426985,Russia,RUS
5103,4694,30/07/2016,04/02/2017,55.96065269,97.81443233,Russia,RUS
5104,3315,20/05/2017,21/04/2018,58.69805666,99.17765662,Russia,RUS
5105,1954,08/12/2016,13/08/2017,54.34873557,93.43552649,Russia,RUS
5106,1857,23/06/2017,09/10/2017,55.81037762,94.31531775,Russia,RUS
5107,952,22/09/2016,22/09/2017,55.32916669,89.82070837,Russia,RUS
5108,611,02/06/2017,24/01/2018,53.0894326,91.40040523,Russia,RUS
5109,512,08/06/2017,14/12/2017,61.59950747,90.12363562,Russia,RUS
5110,2354,10/05/2017,01/02/2018,67.46710797,86.58333492,Russia,RUS
5111,3669,20/05/2017,17/12/2017,71.45037905,89.24999385,Russia,RUS
5112,4757,30/04/2017,01/04/2018,70.76698407,97.50003292,Russia,RUS
5113,1155,26/04/2017,04/04/2018,74.01650148,111.5100305,Russia,RUS
5114,907,09/03/2017,06/03/2018,77.71697329,104.2500085,Russia,RUS
5115,1318,21/05/2017,19/08/2017,56.33153444,114.8899792,Russia,RUS
5116,2033,27/09/2016,06/04/2017,51.28075747,106.5003621,Russia,RUS
5117,4681,05/03/2017,08/06/2017,51.10306805,114.5228182,Russia,RUS
5118,709,13/04/2017,07/11/2017,49.75038576,129.6166772,Russia,RUS
5119,3717,19/07/2017,30/03/2018,50.91909995,128.4637243,Russia,RUS
5120,3501,10/07/2017,14/01/2018,56.53121218,121.613083,Russia,RUS
5121,2144,12/11/2016,02/08/2017,52.00895591,116.548586,Russia,RUS
5122,1329,01/05/2017,27/03/2018,44.27020347,135.0497823,Russia,RUS
5123,3756,16/10/2016,01/03/2017,44.60015749,132.8197892,Russia,RUS
5124,286,18/01/2017,01/05/2017,73.22037437,143.1833427,Russia,RUS
5125,2968,28/06/2017,29/09/2017,70.85038983,153.9000012,Russia,RUS
5126,2397,27/09/2016,28/04/2017,70.01705568,135.6000329,Russia,RUS
5127,3206,12/05/2017,18/03/2018,61.49344159,129.1272497,Russia,RUS
5128,1015,27/01/2017,30/10/2017,63.44569969,120.3167281,Russia,RUS
5129,3262,22/09/2016,22/06/2017,59.45149904,112.5578218,Russia,RUS
5130,4843,15/02/2017,29/12/2017,60.50319195,120.3925891,Russia,RUS
5131,1761,19/01/2017,12/09/2017,64.90044293,125.2500187,Russia,RUS
5132,3971,19/03/2017,11/01/2018,68.41061627,123.9255,Russia,RUS
5133,243,10/08/2016,16/11/2016,70.13368939,114.0000077,Russia,RUS
5134,4892,29/06/2017,09/04/2018,72.59968874,127.0336824,Russia,RUS
5135,3776,13/03/2017,17/07/2017,57.36697512,139.5000016,Russia,RUS
5136,2160,09/08/2016,07/08/2017,50.22283754,136.8974214,Russia,RUS
5137,4667,02/08/2016,26/04/2017,46.82025454,134.2649206,Russia,RUS
5138,4747,28/01/2017,02/09/2017,47.5328467,134.7474751,Russia,RUS
5139,3676,14/11/2016,27/03/2017,51.11779584,133.0241178,Russia,RUS
5140,204,16/04/2017,25/01/2018,59.03372093,152.4165775,Russia,RUS
5141,2291,06/11/2016,08/02/2017,60.20041974,151.166628,Russia,RUS
5142,3055,07/03/2017,09/06/2017,61.86698468,152.2501794,Russia,RUS
5143,1270,18/03/2017,15/01/2018,50.69048342,156.0850358,Russia,RUS
5144,3979,10/01/2017,31/08/2017,48.4615497,142.0899727,Russia,RUS
5145,3064,06/11/2016,06/02/2017,49.24155377,143.0850024,Russia,RUS
5146,4671,09/11/2016,10/05/2017,48.63373557,142.8000069,Russia,RUS
5147,2332,31/01/2017,03/10/2017,47.35042889,142.8000069,Russia,RUS
5148,3909,18/08/2016,26/11/2016,46.68028892,141.8699344,Russia,RUS
5149,4300,30/03/2017,14/08/2017,59.01617678,54.63303707,Russia,RUS
5150,2417,13/08/2016,29/10/2016,57.4347746,56.95434241,Russia,RUS
5151,1517,25/08/2016,16/07/2017,58.07473553,55.74428707,Russia,RUS
5152,2546,16/09/2016,15/12/2016,58.2934302,57.81304968,Russia,RUS
5153,1827,25/04/2017,09/03/2018,58.86913149,57.58872229,Russia,RUS
5154,2507,11/06/2017,04/03/2018,57.55040061,157.2333378,Russia,RUS
5155,401,27/03/2017,12/12/2017,52.43898134,156.3593859,Russia,RUS
